anime_id,name,genre
11245,Manga Nihonshi,Historical
22509,Manga Nihonshi (NHK Han),Historical
10282,Manga Nippon Mukashibanashi,Historical
10285,Manga Nippon Mukashibanashi (Movie),Historical
24683,Manzai Taikouki,"Comedy, Historical, Seinen"
28237,MapleStory Special,"Action, Comedy, Fantasy, Kids"
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids
16784,Marin X,"Action, Adventure, Mecha, Sci-Fi, Shounen"
6942,Marine Snow no Densetsu,Sci-Fi
10648,Mars,"Action, Mecha, Sci-Fi, Shounen"
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen"
29963,Marude Sekai,Music
16590,Mashin Eiyuuden Wataru: Soukaizan Eiyuu Densetsu,"Action, Adventure, Comedy, Fantasy, Mecha, Sci-Fi, Shounen"
33383,Mask Masters,"Action, Adventure"
32059,Master of Torque 3,"Action, Sci-Fi"
30781,Matsubara-kun,Comedy
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy
27951,Mattsu to Yanma to Moburi-san 2: Suigun Otakara to Nazotoki no Shimajima,"Fantasy, Magic"
25301,Maya no Isshou,"Drama, Historical, Slice of Life"
10239,Mayutoro The Toons,"Comedy, Fantasy, Kids"
29719,Maze Maze Wien,Dementia
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen"
9821,McDull and Chinese Culture,"Comedy, Historical"
9820,"McDull, the Alumni",Comedy
11711,Me wo Samase Toragorou,Kids
26221,Mebae no Ashita,"Drama, Kids"
31009,Mebuki,"Drama, Kids"
16834,Mecha Robot Corps 3,"Action, Adventure, Mecha, Shounen"
9334,Mecha☆Afro-kun,Comedy
6727,Mechakko Dotakon,"Comedy, Sci-Fi"
24259,Mechano: Scientific Attack Force,"Comedy, Dementia, Fantasy, Horror, Music, Parody"
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy
25265,Megumi to Taiyou: Kajuu Gummi Tweet Love Story,"Romance, Slice of Life"
26271,Meiji Ishin wo Tsukuriageta Hitobito,"Drama, Historical, Kids, Samurai"
33087,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo"
25085,Meiken Lassie Specials,"Adventure, Slice of Life"
33079,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music"
4121,Meimon! Daisan Yakyuubu,"Action, Shounen, Sports"
30027,Meisaku World,"Adventure, Fantasy, Historical, Kids, Magic, Supernatural"
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,"Kids, Mystery"
21447,Meitantei Rascal,"Adventure, Kids, Mystery"
27559,Mellow,"Comedy, School, Seinen"
18311,Meoteoldosa,"Action, Adventure, Fantasy, Magic, Shounen"
18331,Meoteoldosawa 108 Yogoe,"Action, Adventure, Fantasy, Shounen"
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen"
7616,Michi,Drama
16586,Michitekuru Toki no Mukou ni,"Adventure, Fantasy, Romance"
3846,Microid S,"Action, Sci-Fi"
7751,Midnight Horror School,Comedy
30723,Midori no Makibao Compilation OVA,"Comedy, Sports"
5994,Midoriyama Koukou Koushien-hen,"Comedy, School, Sports"
8522,Midoriyama Koukou Koushien-hen (Movie),"Comedy, School, Sports"
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids"
27579,Mii-chan no Tenohira,"Drama, Historical"
31268,Miira no Yume,Dementia
26107,Miitsuketa!,"Drama, Kids"
25661,Mikan Enikki Specials,"Comedy, Shoujo, Slice of Life"
12259,Mikeneko Holmes no Yuurei Joushu,"Comedy, Drama, Mystery"
20453,Mikosuri Han-Gekijou,"Comedy, Parody"
29557,Mikuni no Tame Ni,"Historical, Military"
19597,Milk House Dreaming: Ai no Shiki,"Music, Shoujo"
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance"
32402,Mim Mam Mint,Comedy
31582,Mimizu Monogatari,Dementia
26319,Mimizuku to Tsuki-sama,"Drama, Kids"
26255,Mina no Bousai Mura Dzukuri,"Drama, Kids"
26247,Mina no Egao,"Drama, Kids"
26253,Mina no Mura no Gomi Soudou,"Drama, Kids"
26249,Mina no Mura to Kawa,"Drama, Kids"
26251,Mina no Mura to Mori,"Drama, Kids"
32475,Minami no Kuni kara Kita Tegami,"Kids, Music"
25071,Minami no Niji no Lucy Specials,"Adventure, Drama, Slice of Life"
29767,Minamo,Unknown
26277,Minamoto no Yoritomo to Bushi no Yononaka,"Drama, Historical, Kids, Samurai"
7452,Mini Moni Yaru no da Pyon!,Comedy
31410,Mini Van 2nd Season,"Comedy, Game, Parody, Slice of Life"
18275,Mini Yon Soldier Rin!,"Action, Adventure, Mecha, Shounen"
34122,Minna de Bokumetsu Inshu Unten,Drama
30759,Minna de Tonda,"Drama, Kids"
26325,Minna Ichiban!,"Drama, Kids"
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School"
23729,Minna Tomodachi,"Comedy, Fantasy, Kids"
25051,Miracle Giants Doumu-kun Special,Sports
16021,Miracle Psychicer Seizan,"Action, Adventure, Fantasy"
5374,Miracle! Mimika,"Kids, Slice of Life"
16800,Miraesonyeon Kunta Beomyuda 5000 Nyeon,"Action, Adventure, Mecha, Shounen"
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou","Drama, Kids"
16159,Mirai Kara Kita Shounen Super Jetter,"Action, Comedy, Sci-Fi, Super Power"
31001,Mirai Kara no Message,"Drama, Kids"
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama
25053,Mister Ajikko Special,"Comedy, Shounen"
32461,Mitsuami no Kamisama,"Drama, Seinen, Slice of Life"
4096,Mizu no Tane,Historical
8243,Mizuki Shigeru no Toono Monogatari,"Adventure, Fantasy"
10149,Mo fa a ma,"Adventure, Fantasy"
33602,Mo Jing Lieren,"Adventure, Fantasy"
33603,Mo Jing Lieren 2nd Season,"Adventure, Fantasy"
33604,Mo Jing Lieren 3rd Season,"Adventure, Fantasy"
34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy
33225,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody"
32158,Mobile Suit Gundam-san: Bouya Dakara sa,"Comedy, Mecha, Parody"
33228,Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda,"Comedy, Mecha, Parody"
29833,Mochi Mochi no Ki,Kids
25605,Mochi Mochi no Ki (OVA),"Drama, Kids"
6067,Moeru! Oniisan,"Action, Adventure, Comedy"
11959,Moeru! Oniisan (OVA),Comedy
5241,Mofu☆Mofu,Kids
23005,Mogura no Motoro,Slice of Life
30760,Momoiro no Crayon,"Drama, Kids"
23881,Momon&#039;s Sand Witch,"Comedy, Kids"
25547,Momon&#039;s Sand Witch Bangai-hen: Tanu no Kyuujitsu,"Comedy, Kids"
23885,Momon&#039;s Sand Witch Episode 0,"Comedy, Kids"
29387,Momonga-mon,"Adventure, Kids"
31116,Momotaros no Natsuyasumi,"Action, Comedy, Kids, Parody, Super Power"
10758,Momotarou,Drama
33401,Momotarou (Music),Music
11533,Momotarou Densetsu,"Adventure, Comedy"
28553,Momotarou no Hi Asobi Yameyou! Hi no Youjin,"Drama, Fantasy, Historical, Kids"
22671,Momoya x Peeping Life: Go en Desu yo! II,"Comedy, Slice of Life"
22893,Mon Cheri CoCo,"Romance, Shoujo"
31924,Monchhichiisu,Kids
18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen
9797,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials,"Action, Comedy"
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"Action, Comedy, Ecchi, Parody"
2741,Monkey Turn V,"Action, Drama, Sports"
22221,Monoshiri Daigaku: Ashita no Calendar,Historical
30117,Monpy,"Adventure, Kids"
24045,Monster ni Natta Domerica,"Action, Fantasy"
33724,Monster Strike The Movie: Hajimari no Basho e,"Action, Fantasy, Game"
25541,Moom,Kids
30397,Mori no Kuma-san,Slice of Life
31369,Mori no Ongakudan,"Comedy, Music"
7529,Mori no Ongakukai,Comedy
33116,Mori no Ongakutai,"Fantasy, Kids"
29427,Mori no Ratio,"Adventure, Fantasy, Kids"
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids"
12613,Morizo to Kikkoro,Kids
26281,Mother Teresa,"Drama, Historical, Kids"
26115,Moudouken Quill no Isshou,Drama
20001,Mouretsu Atarou,"Comedy, Kids, Slice of Life"
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life"
31643,Mr. Deniroo in Henteko Mushi,"Comedy, Kids, Slice of Life"
17603,Mr. Pen Pen,"Comedy, Kids, Shoujo"
17605,Mr. Pen Pen II,"Comedy, Kids, Shoujo"
31638,Mr. Shape,"Comedy, Kids"
31639,Mr. Shape: High Touch Taisou,"Kids, Music"
2735,Mugen Senki Portriss,"Action, Mecha, Sci-Fi, Shounen"
16796,Mujeokcheorin Rambot,"Action, Mecha, Shounen, Space"
31878,Mukashi Toilet ga Kowakatta!,"Kids, Music"
33694,Mukidashi no Koushi,"Comedy, Music"
30944,Muku Hatojuu no Meiken Monogatari,"Adventure, Drama, Kids"
29895,Muku no Ki no Hanashi,Kids
9948,Music Up,Music
33479,Muzumuzu Eighteen,Slice of Life
33537,My Home,Slice of Life
14253,My Melody no Akazukin,"Fantasy, Kids"
30468,My Melody no Akazukin (OVA),"Fantasy, Kids"
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi"
17100,Nae Ireumeun Dokgotak,Sports
23713,Nagareboshi no Okurimono,"Fantasy, Kids"
3465,Nagasaki 1945: Angelus no Kane,"Drama, Historical, Military"
26147,Nagasaki no Kouma,"Historical, Kids"
32776,Nagisa,Music
33485,Naita Aka Oni,"Demons, Kids"
26305,Naita Aka Oni (OVA),"Demons, Drama, Kids"
26103,Namae... Sore wa Moeru Inochi,"Drama, Kids"
19817,Namakemono ga Miteta,"Music, Seinen, Slice of Life"
32876,Nameko: Sekai no Tomodachi,Comedy
33583,Nana Moon,"Fantasy, Kids"
34309,Nananin no Ayakashi: Chimi Chimi Mouryou!! Gendai Monogatari,"Comedy, Supernatural"
26335,Nanatsu no Hoshi,"Drama, Kids"
25083,Nanatsu no Umi no Tico Specials,"Adventure, Slice of Life"
19797,Nanbo no Monjai! 2: Yankee Gurentai,"Action, Comedy"
19783,Nanbo no Monjai! Yankee Gurentai,"Action, Comedy"
8959,Nanchatte!,"Comedy, Parody"
30398,Nani ga Dekiru ka na,Comedy
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy
18631,Naniwa Kinyuu Den: Minami no Teiou,"Comedy, Drama, Seinen"
9498,Naniwa Yuukyouden,"Action, Comedy"
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,"Action, Comedy"
19753,Naniwa Yuukyouden: Kanketsu-hen,"Action, Comedy"
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,"Action, Comedy"
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,"Action, Comedy"
24549,Naniwabushi Daisuki,"Drama, Historical, Sports"
29495,Nanja Monja Obake,"Horror, Kids"
27943,Nano Invaders,"Action, Adventure, Shounen, Super Power"
33266,Nanocore,Sci-Fi
33271,Nanocore 2nd Season,"Action, Sci-Fi"
33272,Nanocore: 2016 New Year Special,Music
33279,Nanocore: NG Scenes - Nano&#039;s Daily Life,"Comedy, Sci-Fi"
30975,Nanoha,"Drama, Historical, Kids"
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure
29715,Nar Doma,Comedy
32276,Nar Doma Manner Movie,Comedy
32275,Nar Doma Special,Comedy
32136,Narara Superboard,"Action, Adventure, Comedy"
16810,Narara Wondeogongju,"Action, Adventure, Sci-Fi, Space, Super Power"
18315,Nareuneun Dwaeji - Haejeok Mateo,"Action, Adventure, Sci-Fi, Shounen"
26153,Nat-chan no Akai Tebukuro,"Historical, Kids"
30209,Naze,"Kids, Music"
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical
15211,Nazotoki-hime wa Meitantei♥,"Mystery, Shoujo"
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical"
25253,Nekketsu Jinmen Inu: Life Is Movie,"Comedy, Mystery, Parody"
31361,Neko Enikki,"Comedy, Slice of Life"
24903,Neko Funjatta,Music
5925,Neko Hiki no Ororane,Fantasy
33398,Neko Konogoro,Comedy
32999,"Neko mo, Onda-ke","Comedy, Slice of Life"
32572,Neko Neko Nihonshi,"Historical, Parody"
23555,Neko no Dayan,"Kids, Magic"
33727,Neko no Dayan: Fushigi Gekijou,Kids
31562,Neko no Dayan: Nihon e Iku,Kids
33826,Neko no Kuni no Kenpou,Historical
13497,Neko no Sumu Shima,Drama
23737,Neko Pitcher,"Comedy, Kids, Sports"
24573,Neko to Nezumi,Comedy
31017,Neko wa Ikite Iru,"Drama, Historical, Kids"
29851,Nekoronde Mite ne.,Comedy
29844,Nekoronde TV.,Comedy
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance
27843,Nemurenu Yoru no Chiisana Ohanashi,Kids
30217,Neo Faust,Supernatural
30409,Nepos Napos,"Fantasy, Kids"
30864,New Tokyo Ondo,Dementia
23643,Nezumi no Yomeiri,"Fantasy, Kids"
27849,Nezumi-kun no Chokki,Kids
31002,Nibiki no Neko to Genkina Kazoku,"Drama, Kids"
26257,Nidoto Touranai Tabibito,"Drama, Kids"
20027,Nihon Meisaku Douwa Series: Akai Tori no Kokoro,"Adventure, Fantasy, Kids"
7713,Nihon Mukashibanashi: Saru Kani,Fantasy
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids
32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural"
12181,Nihon Omoshiro Mukashibanashi,"Comedy, Historical, Parody"
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance"
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance"
4218,Niji ni Mukatte,"Historical, Romance"
31004,Niji no Kakehashi,"Drama, Kids"
12165,Niji no Kanata e! Shoujo Diana Monogatari,"Historical, Shoujo"
26215,Niji no Kizuna,"Drama, Kids"
19917,Nijuushi no Hitomi,"Drama, Historical"
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids"
8953,Nine,"Action, School, Shounen, Sports"
9243,Nine 2: Koibito Sengen,"Action, School, Sports"
9244,Nine 3: Kanketsu-hen,"Action, School, Sports"
9242,Nine: Original Han,"Action, School, Sports"
33914,Nineko Gelée: Opening Movie,"Fantasy, Music"
22325,Ningen Kakumei,Slice of Life
30999,Ningen no Uta,"Drama, Kids"
32788,Ningyo no Hanashi,"Fantasy, Music"
30177,Ninja Hattori-kun (2012) Special,"Comedy, Kids"
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,"Adventure, Martial Arts, Super Power"
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,"Adventure, Comedy, Martial Arts, Sci-Fi, Super Power"
23647,Ninja Hattori-kun: Nin Nin Furusato Daisakusen no Maki,"Comedy, Kids, Martial Arts, Slice of Life"
21493,Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki,"Comedy, Martial Arts, Slice of Life"
33060,Ninja Negizou,"Kids, Music"
31517,Ninja-tai Gatchaman ZIP!,"Comedy, Parody"
21491,Ninjaman Ippei,"Action, Comedy, School, Slice of Life"
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen"
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,"Action, Adventure, Historical, Martial Arts, Samurai"
28581,Nintama Rantarou no Jishin Youjin Hi no Youjin,"Drama, Kids"
28583,Nintama Rantarou no Shouboutai,"Drama, Kids"
32773,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space"
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Comedy
22999,Nippon Tanjou,Historical
29900,Nobara,Drama
8777,Nobara no Julie,"Adventure, Drama, Historical, Music"
28547,Nobunaga-kun no Jitensha no Rule wo Mamoru no Ja,"Drama, Kids"
28545,Nobunaga-kun no Minna de Yakusoku Hi no Youjin,"Drama, Kids"
9303,Noel no Fushigi na Bouken,"Adventure, Comedy, Fantasy"
26265,Nogiku no Haka,"Drama, Kids, Romance"
17601,Non-tan to Issho,Kids
7495,Nonki na Tou-san Ryuuguu Mairi,Supernatural
18573,Noobow,"Kids, Slice of Life"
18575,Noobow: Kieta Medal,"Kids, Slice of Life"
18577,Noobow: Na Kokoro,"Kids, Slice of Life"
8205,Norabbits&#039; Minutes,"Comedy, Fantasy, Kids"
23013,Norakuro,Comedy
30305,Norakuro Compilation OVA,Comedy
30019,Norakuro Ittouhei,Kids
30018,Norakuro Nitouhei,Kids
16393,Norakuro-kun,"Comedy, Mystery"
3514,Noramimi,Comedy
5089,Noramimi 2,Comedy
24773,Norasco,"Comedy, Slice of Life"
31019,Norasco (TV),"Comedy, Slice of Life"
31020,Norasco: Cinema Point Card-hen,"Comedy, Slice of Life"
33174,Nori P-chan,"Kids, Slice of Life"
32904,Norimono Atsumare: Hit Song-shuu,Music
20799,Norman the Snowman: Kita no Kuni no Aurora (Kari),"Fantasy, Kids"
28689,Noroma na Jiji,Historical
7836,Notari Matsutarou,Sports
29740,Notteke Explet&#039;s,Kids
32633,Nowisee,Music
33283,Nude Batter Tetsuo,"Comedy, Sports"
22585,Nukko.,Comedy
21019,Nunbori,"Fantasy, Kids"
22849,Nyamen,Comedy
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Music
33176,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space"
33422,Nyancos: Hello! Our Brilliant Future Digest,"Sci-Fi, Space"
24845,Nyanfuru,"Comedy, Music"
9810,Nyani ga Nyandaa Nyandaa Kamen,Comedy
24403,Nyanpuku Nyaruma,Comedy
19305,Nyuru Nyuru!! Kakusen-kun,Comedy
30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen"
32166,Obaachan no Takaramono,"Kids, Music"
26033,Obake Entotsu no Uta,"Historical, Kids"
26317,Obake Nagaya,"Comedy, Kids, Supernatural"
22991,Obake no Q-Tarou: Susume! 1/100 Daisakusen,"Comedy, Kids, School, Slice of Life, Supernatural"
22993,Obake no Q-Tarou: Tobidase! Bake Bake Daisakusen,"Comedy, Kids, School, Slice of Life"
27573,Obasuteyama,Drama
28101,Obatalian,Comedy
20075,Obocchama-kun,"Comedy, Parody"
34358,Ocha-ken: Hotto Monogatari,"Kids, Slice of Life"
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life"
28143,Ochou Fujin no Gensou,"Drama, Historical"
9070,Oden-kun,Comedy
18469,Odoriko Clinoppe,"Comedy, Slice of Life"
14181,Oedo wa Nemurenai!,"Drama, Fantasy, Historical, Shoujo"
31575,Offside,"Action, Drama, Sports"
19921,Ogami Matsugorou,"Action, Martial Arts, Romance, School, Shounen"
7575,Oh! Family,"Comedy, Drama, Romance, Shoujo, Slice of Life"
25139,Oh! My Konbu,"Comedy, Shounen, Slice of Life"
18815,Oh! Super Milk-chan Special,"Action, Comedy, Sci-Fi"
19897,Ohayo! Spank (Movie),"Comedy, Romance, Slice of Life"
34234,Ohayou! Kokekkou-san,Comedy
8415,Oi! Ryouma,"Adventure, Drama, Historical"
16530,Ojamanga Yamada-kun,"Comedy, Slice of Life"
16730,Ojamanga Yamada-kun (Movie),"Comedy, Slice of Life"
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy"
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,"Historical, Kids"
16482,Ojarumaru: Mangetsu Road Kiki Ippatsu - Tama ni wa Maro mo Daibouken,"Adventure, Comedy, Fantasy, Kids, Slice of Life"
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life"
13091,Ojiichan ga Kaizoku Datta Koro,Comedy
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life
30980,Ojiichan no Hanabi,"Drama, Kids"
32229,Ojiichan no Komoriuta,"Kids, Music"
30997,Ojiichan no Tomato,"Drama, Kids"
30943,Ojiichan wa Boku no Hero,"Drama, Kids"
23865,Ojisan Kaizou Kouza,Comedy
26145,Okaachan Gomen ne,"Historical, Kids"
26155,Okaasan no Ki,"Historical, Kids"
30978,Okaasan no Yasashii te,"Drama, Kids"
26315,"Okaasan, Nakanaide","Drama, Kids"
10353,Okama Hakusho,"Comedy, Seinen"
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi"
4220,Okon Joururi,"Drama, Fantasy, Historical"
30158,Okore!! Nonkuro,Kids
26143,Okori Jizou,"Historical, Kids"
32472,Okoru yo!,"Kids, Music"
22275,OL Kaizou Kouza,"Comedy, Slice of Life"
17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi"
29846,Omakase! Miracle Cat-dan,"Comedy, Kids, Super Power"
26197,Omedetou Jesus-sama,"Historical, Kids"
33888,Omoi Au Christmas 2011,Fantasy
2742,Omoikkiri Kagaku Adventure Sou Nanda!,"Comedy, Kids, Sci-Fi"
33343,Omusubi Kororin,"Fantasy, Kids"
8229,"on-chan, Yume Power Daibouken!",Fantasy
31057,Onaka Hime,Fantasy
7531,Onbu Obake,Supernatural
32763,One and Three Four,Music
14947,Onegai My Melody: Yuu &amp; Ai,"Comedy, Fantasy"
29435,Ongaku Sekai Ryokou,"Kids, Music"
29403,Oni Keibu Anpan,"Kids, Police"
21163,Oni no Ko to Yuki Usagi,"Demons, Fantasy, Kids"
29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids"
28115,Onigara,"Demons, Kids"
22541,Oniku Daisuki! Zeushi-kun,Comedy
28185,Oniku Daisuki! Zeushi-kun 2nd Season,Comedy
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,Comedy
23819,Onimaru: Senjou ni Kakeru Itsutsu no Seishun,"Action, Adventure"
20085,Only You: Viva! Cabaret Club,Comedy
32225,Onpu,"Kids, Music"
29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery"
28113,Ooi! Adacchii!,"Historical, Kids"
29888,Ooi! Hanimaru,"Kids, Music"
17521,Ookami Shounen Ken,"Adventure, Kids"
23007,Ookami Shounen Ken (Movie),"Adventure, Kids"
23009,Ookami Shounen Ken: Arabia no Kaijin - Ma no Iwa no Kettou,"Adventure, Kids"
23645,Ookami to Nanahiki no Ko Yagi,"Fantasy, Kids"
21539,Oraa Guzura Dado,"Comedy, Kids"
29053,Orangutan,"Kids, Music"
9338,Ore no Sora Keiji-hen,"Action, Drama, Police"
19831,Ore wa Chokkaku,Comedy
25809,Ore-tachi Ijiwaru Kei,Comedy
27389,"Ore-tachi, Tomodachi!","Fantasy, Kids"
8999,Origami Warriors,"Action, Adventure"
30065,Osamishi Tani no Wakare Uta,"Historical, Music"
22567,Osaru no Monkichi no Kin no Ono Gin no Ono,Kids
23267,Osaru no Tairyou,Slice of Life
3362,Oshare Majo Love and Berry: Shiawase no Mahou,Magic
9866,Oshin,Drama
29796,Oshizuka ni,Kids
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller"
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,Comedy
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,"Comedy, Historical"
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,Comedy
34238,Osomatsu-san: Ouma de Kobanashi,"Comedy, Parody"
20023,Otanoshimi Anime Gekijou,Comedy
30025,Otenki Boys,"Kids, Super Power"
23181,Otogi Banashi: Bunbuku Chagama,Kids
14213,Otogi Manga Calendar,Historical
17675,Otogi no Sekai Ryokou,Adventure
23011,Otoko Doahou! Koushien,"Action, Sports"
17467,Otoko Ippiki Gaki Daishou,"Action, Drama, Shounen"
29635,Otoko to Onna to Inu,"Comedy, Romance"
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,"Comedy, Romance"
17903,Otokogi,Seinen
33414,Otona no Ikkyuu-san,"Comedy, Historical"
32073,Otoshidama,"Kids, Music"
23515,Otsuki-sama to Oujo,Fantasy
29922,Ou-sama Ninatta Kitsune,Unknown
7106,Ougon Senshi Gold Lightan,"Mecha, Sci-Fi"
29399,Ousama Monogatari,"Adventure, Kids"
7526,Ousama no Shippo,Fantasy
30905,Owanko,Comedy
28089,Oyo Neko Bunyan,"Comedy, Kids"
33175,Oyone to Mattsan: Ai no Uta,"Music, Romance"
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids"
33618,Ozmafia!! Special,"Historical, School, Shoujo"
20185,Pa-Pa-Pa the ★ Movie: Perman,"Adventure, Comedy"
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,"Adventure, Comedy, Kids, Super Power"
13165,Paboo &amp; Mojies,Kids
28595,Pac-World,"Adventure, Comedy, Sci-Fi"
7960,Pachislo Kizoku Gin,"Action, Game"
33238,Padak Padak,Drama
13463,Panda no Taputapu,Kids
29487,Paniponi,"Kids, Slice of Life"
32842,Panpaka Pants,"Comedy, Kids"
29832,Panpaka Pants Movie: Bananan Oukoku no Hihou,"Adventure, Kids"
30417,Panpaka Pants O-New!,"Comedy, Kids"
33002,Panpaka Pants W-O-New!,"Comedy, Kids"
10953,Pants Pankurou,"Comedy, Kids, Slice of Life"
28073,Papa Mama Bye Bye,"Historical, Kids"
26133,Paper Cranes Story: Kenta to Maiko,"Fantasy, Historical, Kids"
30403,Paper Film,Comedy
29727,Paradise,"Adventure, Psychological, Space"
3879,Paris no Isabelle,"Drama, Historical"
29459,Pata Pata Mama,"Kids, Music"
22591,Patalliro Saiyuuki! Special,"Adventure, Comedy, Fantasy, Shoujo, Shounen Ai"
6018,Patchin shite! Obaachan,Drama
24121,Patta Potta Monta,"Comedy, Kids, Slice of Life"
22609,Patty &amp; Jimmy no Kimikoso Superstar,"Kids, Sports"
33122,Pâtisserie no Monster,Slice of Life
33310,Peach Command Shin Momotarou Densetsu,"Adventure, Comedy"
12359,Pecola,Kids
33913,Peeban,Comedy
19849,Peeping Life 5.0ch,"Comedy, Slice of Life"
27399,Peeping Life Movie: We Are The Hero,"Comedy, Slice of Life"
29729,Peeping Life x IODATA: Quiz!! Input Output,Comedy
32143,Peeping Life x Kaijuu Sakaba Kaiji: Kaijuu-tachi ga Iru Tokoro,"Comedy, Slice of Life, Supernatural"
32147,Peeping Life x Kids Station,"Comedy, Slice of Life"
33789,Peeping Life x Sanyo,"Comedy, Slice of Life"
22675,Peeping Life: Gekijou Original-ban,"Comedy, Slice of Life"
22631,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland,"Comedy, Parody"
22635,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA,"Comedy, Parody"
22633,Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials,"Comedy, Parody"
17359,Peeping Life: The Perfect Explosion,"Comedy, Slice of Life"
25941,Peeping Life: The Perfect Explosion Specials,"Comedy, Slice of Life"
